order_id,customer_id,order_date,status,total_amount
519,2481,2025-07-24 09:59:14,Abandoned,179.07
520,2360,2025-03-12 09:41:30,Purchased,308.03
521,1860,2025-09-06 04:29:34,Purchased,1272.62
522,1648,2025-05-27 08:50:58,Purchased,56.69
523,2423,2025-07-30 14:25:16,Cancelled,21.2
524,1839,2025-04-03 16:47:59,Purchased,205.01
525,752,2025-06-25 15:09:59,Purchased,484.88
526,1313,2024-11-20 21:29:14,Purchased,357.62
527,952,2025-08-06 02:16:05,Purchased,189.05
528,731,2025-05-19 06:22:11,Purchased,94.18
529,1764,2025-05-16 11:21:10,Purchased,227.48
530,1423,2025-05-09 21:47:26,Purchased,81.97
531,1063,2024-11-30 00:31:57,Cancelled,29.57
532,848,2025-09-15 13:33:19,Purchased,639.93
533,1514,2025-10-22 08:25:40,Purchased,243.68
534,1209,2025-04-28 02:12:09,Purchased,261.06
535,1771,2025-05-11 21:45:52,Purchased,1093.74
536,912,2025-03-30 20:40:00,Purchased,40.63
537,2584,2024-11-15 00:26:51,Purchased,58.71
538,158,2025-07-28 02:53:42,Purchased,3170.65
539,1008,2025-10-21 11:52:08,Purchased,184.34
540,2115,2025-09-04 08:27:09,Purchased,127.96
541,2585,2025-10-02 22:56:45,Purchased,59.32
542,1230,2024-12-14 23:30:16,Abandoned,208.13
543,2449,2024-12-09 01:32:56,Purchased,183.55
544,1177,2025-03-16 10:43:51,Cancelled,75.04
545,475,2025-06-04 13:52:48,Purchased,291.91
546,2855,2025-06-11 14:21:34,Purchased,318.15
547,2462,2024-12-23 18:16:09,Purchased,383.21
548,250,2025-05-07 00:22:38,Purchased,218.53
549,1100,2025-06-17 21:44:12,Purchased,37.21
550,1264,2025-02-01 06:00:03,Purchased,142.88
551,530,2025-01-17 13:53:51,Purchased,657.11
552,1484,2025-04-20 09:29:04,Purchased,113.86
553,2941,2025-04-12 22:09:30,Purchased,354.54
554,1694,2025-10-16 19:19:50,Purchased,197.59
555,2055,2025-01-18 10:46:38,Abandoned,144.06
556,139,2025-05-13 03:54:17,Purchased,42.86
557,538,2024-12-13 17:01:26,Abandoned,95.66
558,83,2025-05-03 20:54:32,Purchased,112.09
559,2410,2025-10-10 20:49:24,Purchased,69.42
560,1742,2025-02-14 04:44:36,Purchased,41.62
561,409,2025-06-08 17:27:42,Cancelled,142.87
562,1760,2025-09-27 01:35:44,Purchased,318.15
563,1165,2024-11-11 15:48:47,Purchased,471.3
564,1853,2025-10-17 09:26:10,Purchased,129.22
565,1832,2025-01-14 23:30:08,Purchased,21.18
566,589,2025-01-16 10:16:13,Purchased,94.86
567,2431,2024-12-09 19:27:24,Purchased,936.42
568,617,2024-12-26 09:00:48,Purchased,141.05
569,2235,2024-12-29 04:07:54,Purchased,130.52
570,2904,2025-01-05 11:42:39,Purchased,141.28
571,431,2025-01-22 03:31:18,Purchased,41.46
572,664,2025-09-28 09:49:44,Purchased,196.21
573,160,2025-06-15 23:51:20,Purchased,66.73
574,1636,2025-02-27 00:34:38,Purchased,157.86
575,2141,2025-02-04 17:03:50,Purchased,36.91
576,580,2025-05-29 09:18:39,Purchased,143.1
577,2128,2024-11-10 01:47:39,Purchased,14.36
578,673,2025-10-21 02:29:05,Purchased,34.7
579,735,2025-10-01 20:39:04,Purchased,1232.79
580,2874,2025-04-13 15:33:36,Purchased,127.19
581,388,2024-10-30 12:29:05,Purchased,72.91
582,2607,2025-02-14 17:31:43,Purchased,304.14
583,2558,2025-04-18 02:43:12,Cancelled,193.38
584,318,2025-01-13 10:59:49,Purchased,89.78
585,1353,2025-07-18 11:48:48,Cancelled,59.47
586,858,2024-12-09 20:42:36,Purchased,187.03
587,2519,2025-02-23 09:55:48,Purchased,308.57
588,2096,2025-08-05 09:14:58,Purchased,100.26
589,1580,2025-10-01 07:07:36,Purchased,318.52
590,2480,2025-08-07 16:53:09,Cancelled,609.49
591,1498,2025-10-01 02:34:15,Purchased,156.4
592,803,2025-10-10 21:48:19,Purchased,265.99
593,2060,2025-05-17 04:45:33,Purchased,212.43
594,1632,2025-01-17 23:09:08,Cancelled,31.95
595,2344,2025-08-30 21:48:15,Abandoned,137.3
596,2009,2025-03-28 02:13:41,Purchased,151.89
597,2891,2025-05-28 22:23:05,Abandoned,446.58
598,1363,2025-04-23 02:32:05,Abandoned,29.57
599,2115,2025-02-22 10:13:45,Cancelled,143.65
600,267,2025-04-21 17:59:14,Abandoned,363.59
601,344,2025-04-26 07:39:47,Purchased,56.69
602,709,2025-08-01 23:25:32,Purchased,48.94
603,1910,2025-09-23 13:52:12,Purchased,619.89
604,748,2025-05-05 22:32:40,Purchased,25.18
605,43,2025-02-01 12:37:52,Purchased,343.91
606,1272,2024-10-27 15:29:22,Purchased,90.43
607,2315,2025-04-21 10:37:56,Purchased,208.65
608,2858,2024-11-01 03:48:22,Purchased,81.75
609,1429,2025-01-19 01:35:34,Purchased,193.38
610,151,2025-03-30 13:22:54,Purchased,48.95
611,1421,2025-03-23 16:28:02,Purchased,53.56
612,372,2025-04-02 20:03:20,Purchased,50.08
613,129,2025-09-24 00:21:42,Purchased,129.22
614,1914,2025-08-17 05:23:03,Purchased,72.74
615,1321,2025-03-11 08:35:41,Purchased,1652.54
616,1727,2025-03-30 08:58:36,Purchased,101.26
617,1467,2024-10-30 00:45:22,Purchased,96.22
618,1799,2024-10-26 14:49:42,Purchased,102.2
619,2963,2025-07-13 05:29:54,Purchased,13.31
620,165,2025-04-17 15:38:44,Purchased,1272.0
621,2327,2025-03-20 19:46:00,Purchased,174.97
622,1267,2025-07-30 15:25:22,Abandoned,143.1
623,4,2024-12-18 05:56:50,Purchased,375.18
624,757,2024-12-27 02:30:00,Abandoned,52.49
625,632,2025-09-22 03:25:36,Purchased,143.1
626,2253,2025-05-26 14:54:53,Purchased,190.06
627,1899,2025-09-21 05:55:13,Purchased,129.7
628,1340,2024-12-24 05:32:07,Abandoned,27.83
629,2188,2024-12-10 19:53:20,Purchased,268.32
630,964,2025-09-26 06:40:49,Purchased,155.65
631,566,2025-01-03 10:57:05,Purchased,59.47
632,1391,2025-08-26 23:33:08,Purchased,57.04
633,1585,2025-07-19 03:27:07,Purchased,246.29
634,1905,2025-07-02 16:03:23,Purchased,482.3
635,2679,2025-05-22 09:42:32,Purchased,328.66
636,458,2024-12-13 12:19:18,Cancelled,168.1
637,810,2024-12-11 03:07:20,Abandoned,318.15
638,199,2025-06-07 19:37:23,Purchased,48.95
639,1504,2025-09-12 02:49:30,Abandoned,110.29
640,2224,2025-10-20 12:59:30,Purchased,146.69
641,1330,2025-01-15 16:56:13,Purchased,57.76
642,2177,2025-09-23 15:52:16,Purchased,482.6
643,2977,2025-09-22 18:15:22,Purchased,944.99
644,167,2025-05-08 16:29:44,Purchased,89.03
645,1565,2025-04-04 11:16:37,Cancelled,31.44
646,1731,2025-09-26 04:24:09,Purchased,335.04
647,1776,2025-05-21 18:58:19,Abandoned,216.59
648,2844,2024-12-28 06:15:52,Purchased,363.59
649,1126,2025-04-29 21:03:57,Purchased,99.38
650,1117,2025-05-28 22:35:04,Purchased,205.17
651,1126,2025-08-28 00:38:54,Purchased,246.56
652,398,2025-02-03 18:13:57,Purchased,254.54
653,2409,2025-08-17 07:35:48,Purchased,363.14
654,622,2025-04-14 04:32:05,Abandoned,329.63
655,133,2024-12-16 01:52:39,Purchased,36.52
656,851,2025-04-08 20:49:13,Purchased,389.64
657,2314,2025-02-03 16:43:51,Purchased,174.54
658,1538,2025-07-27 06:01:07,Purchased,305.09
659,398,2025-08-28 03:31:04,Purchased,220.86
660,732,2025-01-16 20:35:32,Purchased,2244.22
661,2721,2025-06-14 16:18:12,Purchased,50.3
662,2027,2025-01-13 04:00:56,Purchased,83.24
663,1639,2025-01-09 21:27:02,Purchased,235.89
664,1571,2025-09-20 11:09:48,Cancelled,158.08
665,2535,2024-10-29 11:26:36,Purchased,49.62
666,94,2025-10-12 03:28:11,Purchased,81.2
667,2804,2025-02-18 10:19:23,Cancelled,363.59
668,2262,2025-08-01 12:51:03,Abandoned,105.92
669,1512,2025-08-23 19:09:34,Purchased,91.36
670,544,2025-03-14 00:54:58,Purchased,30.0
671,1881,2025-07-02 05:08:02,Purchased,340.39
672,1890,2025-06-09 20:06:01,Purchased,316.92
673,653,2025-09-15 19:41:08,Purchased,253.11
674,2794,2025-04-10 12:13:07,Abandoned,560.49
675,2933,2025-06-03 12:05:12,Purchased,43.2
676,1797,2024-12-28 16:12:25,Abandoned,90.44
677,2971,2025-07-09 08:43:55,Purchased,325.13
678,598,2025-08-16 12:19:38,Purchased,205.63
679,2958,2024-11-08 09:57:53,Purchased,436.94
680,1977,2025-10-09 17:54:06,Purchased,105.03
681,1877,2025-03-30 09:43:07,Purchased,335.71
682,2866,2025-03-29 20:34:47,Purchased,379.33
683,906,2025-07-08 12:55:47,Purchased,68.65
684,2326,2025-03-28 09:12:59,Purchased,31.03
685,2848,2024-11-06 18:36:31,Purchased,73.46
686,2609,2025-10-04 19:37:32,Purchased,42.82
687,2394,2025-02-08 06:07:10,Purchased,120.36
688,1954,2025-05-24 01:55:23,Cancelled,87.41
689,2144,2025-03-10 23:51:15,Purchased,218.3
690,2152,2025-01-23 02:50:08,Purchased,248.42
691,1403,2024-11-30 20:51:21,Purchased,43.01
692,2663,2025-01-03 17:38:50,Purchased,25.93
693,2147,2025-01-11 18:24:22,Purchased,173.77
694,1112,2025-01-31 04:20:46,Abandoned,30.56
695,1830,2025-07-05 22:28:16,Purchased,99.89
696,2826,2025-10-15 04:30:07,Purchased,60.58
697,2496,2025-02-04 22:31:07,Purchased,260.18
698,543,2025-01-13 00:13:36,Purchased,518.82
699,805,2025-03-06 05:33:25,Purchased,30.0
700,2222,2025-05-15 12:35:37,Purchased,97.77
701,457,2025-09-05 06:35:05,Purchased,318.92
702,2464,2025-08-03 12:12:56,Purchased,120.5
703,2107,2025-02-09 18:57:55,Cancelled,146.21
704,1398,2025-06-06 17:59:14,Purchased,461.0
705,1998,2025-10-01 06:13:18,Purchased,69.09
706,669,2025-05-31 14:11:41,Purchased,111.89
707,2613,2024-11-29 17:33:41,Abandoned,181.93
708,874,2024-12-07 20:17:46,Purchased,45.12
709,422,2025-05-15 10:45:48,Cancelled,250.53
710,2116,2025-07-07 15:24:28,Purchased,496.2
711,1244,2025-02-22 06:48:29,Purchased,624.12
712,1709,2025-09-24 05:49:01,Purchased,255.26
713,2646,2025-08-31 05:05:24,Cancelled,45.46
714,855,2025-04-11 07:52:11,Purchased,26.0
715,1567,2025-03-10 16:06:54,Purchased,42.69
716,2530,2024-12-02 06:11:54,Purchased,45.12
717,658,2024-12-23 23:37:04,Purchased,116.96
718,189,2025-02-03 16:21:38,Purchased,224.44
719,1148,2025-01-03 14:01:44,Purchased,241.99
720,2204,2024-12-10 03:09:47,Purchased,487.14
721,304,2024-11-05 11:10:37,Cancelled,231.46
722,1796,2025-09-29 04:13:56,Purchased,158.46
723,2281,2025-03-25 03:54:40,Abandoned,127.19
724,2865,2025-08-12 04:36:01,Cancelled,242.77
725,1316,2025-01-24 10:46:01,Purchased,66.13
726,1046,2025-04-24 19:09:45,Purchased,205.17
727,1993,2025-05-29 14:44:23,Abandoned,1437.98
728,67,2025-07-17 02:41:49,Cancelled,358.18
729,2355,2024-11-28 11:30:38,Purchased,358.33
730,300,2025-04-27 04:33:05,Abandoned,72.74
731,2665,2025-08-15 05:07:18,Purchased,156.45
732,2162,2025-07-26 22:36:56,Abandoned,35.39
733,2555,2024-11-01 12:55:28,Purchased,203.48
734,2181,2025-02-21 08:50:15,Purchased,88.93
735,2929,2025-05-30 07:20:20,Purchased,121.01
736,414,2025-07-28 00:43:12,Purchased,136.3
737,2213,2025-08-03 01:20:41,Cancelled,276.75
738,890,2025-10-24 10:31:55,Purchased,610.18
739,1537,2025-01-20 18:05:17,Purchased,255.38
740,1559,2025-08-27 16:42:39,Purchased,1215.61
741,1298,2025-03-20 07:05:13,Purchased,332.82
742,1958,2025-01-31 04:46:21,Purchased,367.1
743,1557,2025-06-25 06:02:01,Purchased,999.35
744,1931,2025-05-18 14:56:10,Cancelled,1065.67
745,727,2024-12-01 00:05:16,Purchased,224.6
746,2708,2024-11-26 11:11:05,Purchased,53.56
747,707,2025-07-19 20:45:46,Cancelled,372.42
748,1496,2025-04-02 16:41:47,Abandoned,1023.63
749,1670,2025-08-03 08:33:15,Purchased,45.12
750,648,2025-03-05 10:54:17,Purchased,174.82
751,272,2025-06-07 04:17:50,Cancelled,47.33
752,551,2025-03-09 22:40:21,Purchased,27.83
753,526,2025-10-19 16:20:48,Purchased,442.12
754,516,2025-03-14 12:48:49,Purchased,69.2
755,2701,2025-08-07 19:45:27,Purchased,336.69
756,2991,2025-09-08 17:29:41,Purchased,1461.42
757,540,2025-05-27 17:34:38,Purchased,47.33
758,1578,2025-09-03 09:04:52,Abandoned,204.27
759,2600,2025-06-25 01:25:03,Abandoned,84.18
760,48,2025-07-27 19:23:45,Purchased,25.93
761,1852,2025-03-18 17:52:31,Purchased,118.7
762,1145,2025-06-04 14:08:47,Cancelled,99.89
763,1046,2025-10-22 03:23:19,Abandoned,40.93
764,2717,2025-02-02 08:51:47,Purchased,498.45
765,2631,2024-12-28 23:51:05,Cancelled,173.12
766,518,2024-11-22 14:47:55,Purchased,158.64
767,1629,2025-06-23 23:42:08,Purchased,664.6
768,814,2025-01-28 23:51:55,Purchased,117.6
769,2184,2025-05-07 05:02:01,Purchased,284.27
770,1534,2025-06-05 00:19:34,Purchased,34.44
771,2934,2025-08-14 06:24:38,Purchased,636.3
772,1141,2025-01-09 19:19:38,Cancelled,2033.82
773,856,2025-10-18 00:04:45,Purchased,375.18
774,657,2024-12-04 17:08:08,Purchased,187.09
775,2423,2025-01-14 04:05:37,Purchased,35.46
776,576,2025-08-17 12:18:07,Purchased,22.3
777,844,2025-09-21 12:11:32,Purchased,98.09
778,2148,2025-04-02 10:34:37,Purchased,122.64
779,1224,2025-01-08 06:51:43,Purchased,1133.27
780,2908,2025-10-13 10:02:17,Purchased,99.47
781,2998,2025-07-19 21:13:46,Purchased,54.86
782,1728,2025-03-27 03:14:43,Purchased,196.48
783,1031,2025-03-04 20:01:22,Purchased,93.9
784,341,2025-06-05 22:37:25,Purchased,500.28
785,907,2025-05-06 00:10:39,Purchased,308.03
786,2297,2025-01-02 00:17:06,Purchased,104.98
787,173,2025-05-03 00:33:41,Purchased,813.69
788,1423,2025-03-29 09:58:36,Abandoned,34.44
789,1634,2025-04-22 06:53:23,Purchased,89.03
790,99,2025-04-09 06:12:57,Purchased,129.14
791,1469,2025-05-14 23:41:25,Purchased,327.39
792,196,2025-05-04 09:16:28,Purchased,150.0
793,858,2025-04-28 02:55:57,Purchased,44.9
794,705,2025-05-02 17:36:58,Abandoned,124.65
795,1297,2025-03-16 08:24:43,Purchased,41.46
796,1282,2025-06-02 17:46:45,Purchased,60.04
797,2898,2025-01-14 13:39:22,Purchased,433.0
798,653,2025-03-14 07:41:27,Purchased,24.85
799,2074,2025-08-27 07:39:17,Purchased,189.51
800,814,2025-05-30 06:17:50,Purchased,175.47
801,1578,2025-04-08 06:41:13,Abandoned,35.39
802,2513,2024-11-22 02:13:34,Purchased,88.34
803,1008,2025-01-14 04:30:43,Purchased,472.18
804,2654,2025-09-13 20:21:15,Purchased,157.86
805,1798,2025-08-22 08:46:06,Purchased,300.93
806,763,2025-02-22 00:23:27,Purchased,137.82
807,1072,2024-11-28 20:22:14,Abandoned,95.38
808,962,2025-05-01 17:28:41,Purchased,81.19
809,1318,2025-02-01 21:57:18,Abandoned,143.02
810,2193,2025-06-13 11:34:56,Purchased,259.0
811,2940,2024-11-22 12:12:35,Purchased,133.91
812,265,2025-06-09 07:00:07,Purchased,123.26
813,262,2025-03-08 13:25:40,Purchased,124.14
814,2981,2025-01-18 15:08:31,Purchased,341.34
815,1354,2025-08-21 22:15:13,Purchased,114.62
816,2211,2025-09-06 07:18:49,Abandoned,300.93
817,2407,2025-05-28 20:43:42,Purchased,197.37
818,2992,2024-11-03 06:57:30,Purchased,363.59
819,743,2025-05-25 21:13:11,Purchased,34.6
820,365,2025-07-05 12:27:19,Cancelled,171.16
821,1670,2025-05-24 14:24:29,Purchased,52.96
822,393,2025-08-31 15:26:04,Purchased,71.71
823,2047,2025-02-17 19:33:26,Purchased,74.0
824,2652,2025-01-02 17:54:07,Purchased,91.08
825,84,2025-04-11 01:52:03,Cancelled,187.2
826,691,2025-08-26 15:54:06,Cancelled,879.83
827,2799,2025-05-04 00:07:16,Purchased,1492.05
828,2079,2025-09-22 04:53:58,Abandoned,25.03
829,2202,2024-12-14 18:19:03,Abandoned,527.55
830,1430,2025-01-07 17:30:31,Purchased,43.1
831,792,2025-01-11 00:41:29,Cancelled,464.78
832,1835,2025-06-18 05:12:15,Purchased,122.37
833,580,2025-06-17 21:03:45,Cancelled,281.52
834,171,2024-10-30 05:05:02,Purchased,844.56
835,2130,2025-07-16 02:09:38,Purchased,158.08
836,2238,2025-09-05 06:56:45,Purchased,57.31
837,1200,2025-05-03 11:15:20,Purchased,74.28
838,2013,2025-09-20 02:11:27,Purchased,67.41
839,2039,2025-03-31 20:38:02,Purchased,57.22
840,771,2024-12-08 19:45:01,Purchased,717.77
841,2083,2025-03-15 06:25:40,Abandoned,99.47
842,879,2025-09-26 10:41:33,Purchased,284.26
843,299,2024-11-04 21:00:05,Purchased,38.63
844,186,2024-11-07 01:05:56,Purchased,158.64
845,985,2024-11-30 15:58:23,Cancelled,502.56
846,1523,2024-11-23 07:03:27,Purchased,87.16
847,1732,2024-11-26 00:19:04,Purchased,281.52
848,1677,2025-01-20 03:21:11,Purchased,167.52
849,2000,2025-06-18 23:41:45,Purchased,176.37
850,2851,2024-12-05 10:28:52,Purchased,98.46
851,473,2025-03-04 00:03:41,Cancelled,56.08
852,686,2025-02-21 18:19:51,Cancelled,1848.91
853,490,2025-05-17 07:49:46,Abandoned,1096.81
854,756,2024-10-25 06:07:12,Purchased,283.7
855,1811,2025-02-21 17:06:50,Purchased,63.25
856,2970,2025-02-12 02:20:42,Purchased,826.27
857,1028,2025-01-04 09:43:28,Purchased,129.6
858,1603,2025-08-12 04:48:29,Purchased,150.48
859,754,2025-01-10 09:05:07,Purchased,514.3
860,233,2025-04-03 10:40:14,Purchased,236.23
861,1518,2025-01-30 16:35:59,Purchased,284.27
862,1562,2025-05-07 02:42:36,Purchased,2875.96
863,920,2025-06-22 08:38:46,Purchased,52.86
864,2341,2024-12-24 20:42:59,Purchased,152.65
865,2798,2025-08-15 14:25:43,Purchased,48.94
866,1963,2024-11-23 03:14:05,Purchased,73.82
867,1175,2025-02-03 17:51:14,Cancelled,388.84
868,1229,2025-06-09 08:53:00,Purchased,729.9
869,1819,2025-06-16 15:01:11,Purchased,420.21
870,1008,2024-10-30 03:02:08,Purchased,15.05
871,1898,2024-11-27 23:13:55,Abandoned,260.21
872,875,2024-10-26 03:40:49,Purchased,318.15
873,1231,2025-09-25 17:10:19,Purchased,332.3
874,2702,2025-08-03 03:59:42,Cancelled,802.4
875,1007,2025-05-16 21:26:01,Purchased,29.57
876,2770,2025-03-27 02:20:28,Abandoned,72.18
877,1358,2024-12-01 22:28:11,Purchased,224.18
878,873,2025-08-31 22:42:38,Abandoned,42.28
879,1946,2025-10-22 19:24:15,Purchased,34.44
880,623,2025-03-23 11:35:49,Purchased,71.95
881,649,2025-08-23 01:21:17,Purchased,137.86
882,465,2025-09-08 08:13:13,Cancelled,124.65
883,1561,2025-10-12 13:54:46,Purchased,387.98
884,2752,2025-09-09 21:53:21,Abandoned,327.39
885,283,2025-01-30 07:02:46,Purchased,81.12
886,455,2025-09-10 18:26:08,Cancelled,724.0
887,787,2025-04-21 22:03:57,Purchased,183.95
888,166,2025-07-25 14:08:02,Purchased,1156.56
889,1557,2025-06-17 08:38:50,Purchased,121.4
890,1375,2024-11-01 08:55:36,Abandoned,394.74
891,1668,2025-02-23 06:50:55,Purchased,40.42
892,2003,2025-09-16 02:22:54,Purchased,116.32
893,2729,2025-06-26 09:15:50,Abandoned,782.36
894,439,2025-09-01 03:24:25,Purchased,55.84
895,358,2025-07-07 23:19:45,Purchased,160.91
896,2530,2025-06-16 06:25:29,Purchased,119.12
897,2585,2025-06-03 19:13:54,Abandoned,363.59
898,2885,2024-11-28 22:49:41,Purchased,435.67
899,862,2025-03-07 05:33:38,Purchased,71.81
900,2480,2025-10-11 22:07:06,Purchased,146.69
901,1813,2025-04-30 01:13:30,Purchased,152.85
902,590,2025-01-20 05:28:38,Purchased,182.14
903,933,2025-05-19 02:56:40,Purchased,94.3
904,2076,2025-07-09 01:29:27,Purchased,140.76
905,2174,2025-10-18 06:59:23,Purchased,500.82
906,661,2024-11-04 13:28:40,Purchased,255.33
907,1305,2025-03-22 07:08:25,Purchased,197.37
908,2979,2025-04-19 13:23:49,Purchased,85.32
909,2047,2025-06-20 06:31:20,Purchased,90.43
910,935,2025-10-24 16:29:22,Purchased,363.59
911,1329,2025-06-04 10:13:45,Purchased,718.66
912,582,2025-03-22 02:11:52,Purchased,37.21
913,1563,2025-04-22 12:14:21,Purchased,329.36
914,619,2025-07-10 22:28:26,Purchased,105.2
915,1110,2025-01-22 22:40:21,Purchased,232.39
916,2251,2025-03-24 12:07:14,Purchased,215.25
917,1773,2025-04-18 17:50:06,Cancelled,48.95
918,1448,2025-01-03 15:48:55,Purchased,149.11
919,580,2024-11-08 08:53:38,Purchased,47.09
920,2010,2025-06-08 23:37:49,Cancelled,688.91
921,2454,2025-07-14 12:56:57,Purchased,66.13
922,1514,2025-03-27 08:09:07,Purchased,2885.51
923,858,2024-12-10 01:28:59,Purchased,255.92
924,2365,2024-11-11 15:59:01,Purchased,193.02
925,2901,2025-09-01 05:33:58,Abandoned,130.53
926,80,2025-01-03 13:11:19,Purchased,47.33
927,2555,2025-08-16 23:22:30,Purchased,30.63
928,275,2025-01-08 09:11:42,Purchased,40.63
929,2916,2025-04-21 01:33:35,Purchased,40.1
930,915,2025-01-03 12:59:29,Purchased,779.7
931,1118,2025-04-11 01:49:28,Purchased,363.2
932,2646,2025-02-20 20:00:08,Cancelled,22.63
933,249,2025-01-20 01:16:33,Purchased,96.22
934,1733,2025-07-14 04:01:20,Purchased,205.17
935,119,2024-12-31 12:43:33,Purchased,324.94
936,2433,2024-11-16 08:34:50,Purchased,27.43
937,1131,2025-03-15 11:13:06,Purchased,992.28
938,2648,2025-05-10 19:29:50,Purchased,246.56
939,2637,2025-08-31 06:01:58,Purchased,34.75
940,2961,2025-03-24 10:43:01,Purchased,611.04
941,2233,2025-06-02 14:35:22,Purchased,27.43
942,2246,2025-06-01 22:39:11,Abandoned,251.78
943,932,2025-04-13 14:15:11,Purchased,250.0
944,1961,2024-12-25 14:52:11,Purchased,171.71
945,2051,2025-10-08 01:33:15,Purchased,60.58
946,79,2025-02-05 20:16:06,Purchased,233.02
947,2416,2025-10-14 00:46:45,Purchased,173.94
948,2086,2025-03-15 04:07:19,Purchased,248.19
949,655,2025-06-23 03:03:26,Purchased,308.03
950,1067,2025-04-25 07:11:07,Purchased,26.0
951,2472,2024-12-04 09:16:43,Purchased,106.17
952,1588,2025-07-10 06:18:54,Purchased,673.42
953,1479,2025-09-18 01:01:37,Purchased,293.5
954,51,2025-08-13 13:46:55,Abandoned,302.5
955,2949,2025-07-02 21:30:45,Purchased,97.77
956,2014,2025-03-15 13:06:26,Purchased,53.61
957,319,2025-03-14 17:18:30,Abandoned,3331.9
958,1243,2025-10-15 12:30:50,Purchased,466.23
959,312,2025-07-17 00:58:14,Purchased,79.19
960,492,2025-04-15 13:47:09,Purchased,936.92
961,1107,2025-06-22 04:48:19,Purchased,264.93
962,1908,2025-01-09 01:57:02,Purchased,126.23
963,2690,2024-12-25 02:58:45,Cancelled,218.76
964,2945,2025-08-19 12:22:54,Purchased,1163.59
965,2825,2025-09-30 13:05:33,Abandoned,1810.37
966,949,2025-05-03 00:51:18,Purchased,58.22
967,1936,2025-04-24 11:54:58,Purchased,902.37
968,605,2024-10-27 22:20:36,Purchased,2942.2
969,1364,2024-12-10 04:57:52,Purchased,58.48
970,176,2024-12-09 01:48:32,Purchased,155.7
971,2453,2025-07-16 18:07:59,Purchased,294.58
972,844,2025-03-04 12:27:47,Purchased,99.89
973,2129,2025-02-21 21:11:06,Purchased,99.47
974,929,2025-07-15 09:52:08,Purchased,93.79
975,2247,2025-06-22 09:35:45,Purchased,305.3
976,1672,2024-12-01 09:39:51,Purchased,85.08
977,2934,2025-09-13 21:10:17,Abandoned,642.69
978,2029,2025-04-24 08:33:28,Cancelled,499.26
979,496,2025-07-14 16:08:41,Purchased,47.95
980,1039,2025-05-07 00:20:38,Cancelled,13.31
981,44,2025-01-13 00:23:39,Purchased,39.09
982,2537,2025-06-25 00:44:00,Purchased,79.83
983,1440,2025-09-04 02:38:29,Purchased,336.53
984,2806,2025-01-04 04:40:41,Cancelled,211.74
985,1946,2025-08-04 17:36:21,Purchased,95.85
986,1863,2025-09-15 02:35:22,Purchased,230.85
987,43,2025-09-20 07:03:49,Purchased,45.57
988,284,2025-04-03 20:05:26,Purchased,564.78
989,713,2024-10-26 22:56:32,Purchased,157.86
990,1748,2025-09-07 12:29:37,Purchased,228.51
991,1975,2025-06-09 20:11:05,Purchased,179.91
992,749,2025-04-07 20:06:35,Purchased,55.84
993,937,2025-05-10 10:43:43,Abandoned,726.4
994,674,2025-03-06 08:10:00,Purchased,223.92
995,1795,2025-03-31 23:02:39,Purchased,336.66
996,2601,2025-05-10 14:32:50,Purchased,43.49
997,2283,2025-05-27 11:25:26,Purchased,24.72
